"id","name","EffectId","EffectId_1","EffectId_2","unknown_3","unknown_4","unknown_5","unknown_6","Species","StatusFactor","AtcMinValueBonus","AtcMaxValueBonus","DefenseValueBonus","MovSpeed","AtcSpeed","unknown_14","unknown_15","unknown_16","unknown_17","Blocking","unknown_19","unknown_20","Lineage","Resistance13","Resistance14","DefaultExp","unknown_26","unknown_27","unknown_28","unknown_29","unknown_30","unknown_31","unknown_32","unknown_33","unknown_34","unknown_35","unknown_36","unknown_37","unknown_38","unknown_39","unknown_40","unknown_41","unknown_42","unknown_43","unknown_44","unknown_45","unknown_46","unknown_47","unknown_48","unknown_49","unknown_50","unknown_51","unknown_52","unknown_53","unknown_54","unknown_55","unknown_56","unknown_57","unknown_58","unknown_59","unknown_60","unknown_61","unknown_62","unknown_63","unknown_64","unknown_65","unknown_66","unknown_67","unknown_68","unknown_69","unknown_70","unknown_71","unknown_72","unknown_73","unknown_74","unknown_75","unknown_76","unknown_77","unknown_78","unknown_79","unknown_80","unknown_81","unknown_82","unknown_83","unknown_84","unknown_85","unknown_86","unknown_87","unknown_88","unknown_89","unknown_90","unknown_91","unknown_92","unknown_93","unknown_94","unknown_95","unknown_96","unknown_97","unknown_98","unknown_99","unknown_100","unknown_101","unknown_102","unknown_103","unknown_104","unknown_105","unknown_106","unknown_107","DefaultHP","unknown_109","unknown_110","unknown_111","unknown_112","unknown_113","LevelUpBonus","ConditionBonus","STR","AGI","CON","INT","WIS","CHS","LUC","ActiveRange","AtcMinValue","AtcMaxValue","DefenseValue","unknown_127","FireResistance","WaterResistance","WindResistance","EarthResistance","LightResistance","DarkResistance","Resistance1","Resistance2","Resistance3","Resistance4","Resistance5","Resistance6","Resistance7","Resistance8","Resistance9","Resistance10","Resistance11","Resistance12","unknown_146","unknown_147","unknown_148","unknown_149","unknown_150","unknown_151","unknown_152","unknown_153","unknown_154","unknown_155","unknown_156","unknown_157","unknown_158","unknown_159","unknown_160","unknown_161","unknown_162","unknown_163","unknown_164","unknown_165","unknown_166","unknown_167","unknown_168","unknown_169","unknown_170","unknown_171","unknown_172","unknown_173","unknown_174","unknown_175","unknown_176","unknown_177","unknown_178","unknown_179","unknown_180","unknown_181","unknown_182","unknown_183","unknown_184","unknown_185","unknown_186","unknown_187","unknown_188","unknown_189","unknown_190","unknown_191","unknown_192","unknown_193","unknown_194","unknown_195","unknown_196","unknown_197","unknown_198","unknown_199","unknown_200","unknown_201","unknown_202","unknown_203","unknown_204","unknown_205","unknown_206","unknown_207","unknown_208","unknown_209","unknown_210","unknown_211","unknown_212","unknown_213","unknown_214","unknown_215","unknown_216","unknown_217","unknown_218","unknown_219","unknown_220","unknown_221","unknown_222","unknown_223","unknown_224","unknown_225","unknown_226","unknown_227","unknown_228","unknown_229","unknown_230","unknown_231","unknown_232","unknown_233","unknown_234","unknown_235","unknown_236","unknown_237","unknown_238","unknown_239","unknown_240","unknown_241","unknown_242","unknown_243","unknown_244","unknown_245","unknown_246","unknown_247","unknown_248","unknown_249","unknown_250","unknown_251","unknown_252","unknown_253","unknown_254","unknown_255","unknown_256","unknown_257","unknown_258","unknown_259","unknown_260","unknown_261","unknown_262","unknown_263","unknown_264","unknown_265","unknown_266","unknown_267","unknown_268","unknown_269","unknown_270","unknown_271","unknown_272","unknown_273","unknown_274","unknown_275","unknown_276","unknown_277","unknown_278","unknown_279","unknown_280","unknown_281","unknown_282","unknown_283","unknown_284","unknown_285","unknown_286","unknown_287","unknown_288","unknown_289","unknown_290","unknown_291","unknown_292","unknown_293","unknown_294","unknown_295","unknown_296","unknown_297","unknown_298","unknown_299","unknown_300","unknown_301","unknown_302","unknown_303","unknown_304","unknown_305","unknown_306","unknown_307","unknown_308","unknown_309","unknown_310","unknown_311","unknown_312","unknown_313","unknown_314","unknown_315","unknown_316","unknown_317","unknown_318","unknown_319","unknown_320","unknown_321","unknown_322","unknown_323","unknown_324","unknown_325","unknown_326","unknown_327","unknown_328","unknown_329","unknown_330","unknown_331"
"778","メタルゴーレムZin","244","0","3","41","0","0","1","4","6957","18","28","370","140","220","0","0","20","0","0","900","2","6","100","100","3700","16","140","50","20","1","900","0","30","1","600","0","40","1","230","0","7","1","500","0","3","1","450","0","13","1","160","0","54","1","900","0","66","1","100","0","79","1","230","0","-1","1","100","0","628","1","518","1","630","1","619","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","500","430","880","720","100","100","100","100","100","100","200","160","0","0","0","0","0","100","0","100","0","100","0","0","0","8500","800","21","18","28","22","19","0","56","280","9","14","0","-50","83","55","80","80","50","50","0","0","0","0","75","1","100","0","15","5","5","100","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"779","ダイヤゴーレムZin","244","0","4","41","0","0","1","4","6923","20","28","600","170","220","0","2","32","0","0","1000","4","7","100","100","6700","21","170","75","20","1","1000","0","23","1","670","0","40","1","250","0","7","1","560","0","1","1","500","0","13","1","170","0","54","1","1000","0","66","1","100","0","79","1","230","0","-1","1","100","0","629","1","518","1","630","1","619","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","400","400","840","700","100","100","100","100","100","100","200","180","0","0","0","0","0","100","0","100","0","100","0","0","0","18800","1200","22","20","30","26","23","0","70","320","10","14","0","80","100","100","100","100","100","100","0","100","0","0","90","1","100","0","100","10","100","100","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"780","パンZin","245","0","0","3","0","0","1","4","9762","25","31","34","230","240","0","0","2","0","0","100","4","0","1","0","240","5","40","50","29","1","1210","0","28","1","810","0","39","1","1210","0","17","1","670","0","3","1","610","0","34","1","480","0","57","1","810","0","66","1","100","0","69","1","610","0","79","1","230","0","581","1","505","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","1000","500","100","100","100","100","100","100","100","100","200","30","0","0","0","0","0","100","0","100","0","100","0","0","0","230","80","9","10","10","7","4","0","7","380","9","11","0","80","13","10","55","5","2","2","0","0","0","0","0","1","1","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"781","サティロスZin","245","0","1","5","0","0","1","4","7576","23","29","74","300","230","2","0","2","0","0","800","3","3","7","0","440","8","50","50","29","1","1200","0","28","1","800","0","39","1","1200","0","17","1","670","0","3","1","600","0","34","1","480","0","57","1","800","0","66","1","100","0","69","1","670","0","79","1","230","0","578","1","505","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","470","470","100","100","100","100","100","100","100","100","200","100","0","0","0","0","0","100","0","100","0","100","0","0","0","700","350","13","16","19","13","6","0","25","380","10","13","0","0","18","15","71","10","7","7","0","0","0","0","0","1","1","0","0","25","0","66","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"782","ケンタウロスZin","245","0","2","53","0","0","1","4","7229","19","27","48","320","210","4","0","12","0","0","900","3","4","25","75","810","11","90","66","29","1","650","0","28","1","430","0","39","1","650","0","17","1","360","0","3","1","330","0","34","1","260","0","57","1","430","0","66","1","100","0","69","1","330","0","79","1","230","0","581","1","505","1","631","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","500","450","450","100","100","100","100","100","100","100","200","125","0","0","0","0","0","100","0","100","0","100","0","0","0","1900","480","15","18","22","19","8","0","36","400","10","14","0","0","23","20","80","15","15","15","0","0","0","0","0","1","1","0","0","50","0","75","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"783","ケンタウロス騎士Zin","245","0","3","53","0","0","1","4","7000","20","26","49","340","200","7","0","16","0","0","900","4","5","25","75","1650","14","120","66","29","1","750","0","28","1","500","0","39","1","750","0","17","1","420","0","3","1","380","0","34","1","300","0","57","1","500","0","66","1","100","0","69","1","420","0","79","1","230","0","578","1","505","1","631","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","440","440","440","730","100","100","100","100","100","100","200","140","0","0","0","0","0","100","0","100","0","100","0","0","0","4000","650","16","20","23","24","13","0","46","400","11","14","0","80","29","26","85","21","20","20","0","0","0","0","50","2","50","0","0","75","5","85","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"784","ケンタウロス王Zin","245","0","4","53","0","0","1","4","6667","14","19","70","160","150","10","0","37","0","0","1000","3","8","50","100","10000","22","190","80","29","1","1100","0","28","1","730","0","39","1","1100","0","17","1","610","0","3","1","550","0","34","1","440","0","57","1","730","0","66","1","100","0","69","1","610","0","79","1","230","0","578","1","505","1","631","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","390","390","390","820","100","100","100","100","100","100","200","200","0","0","0","0","0","100","0","100","0","100","0","0","0","28000","1800","21","25","29","39","25","0","87","450","12","16","0","0","44","41","100","36","40","40","0","0","0","0","90","3","90","0","100","100","10","100","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"785","ニックスZin","246","0","0","5","0","0","1","4","8958","20","29","60","160","230","0","0","2","0","0","200","3","1","1","0","310","6","40","50","23","1","1380","0","18","1","920","0","41","1","70","0","16","1","770","0","10","1","690","0","14","1","110","0","55","1","920","0","66","1","100","0","79","1","230","0","-1","1","100","0","633","1","556","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","800","490","100","100","100","100","100","100","100","100","200","60","0","0","0","0","0","100","0","100","0","100","0","0","0","350","140","9","11","9","11","7","0","13","370","8","12","0","0","13","60","5","5","0","0","0","25","0","15","0","1","1","10","15","0","0","4","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"786","メロウZin","246","0","1","7","0","0","1","4","7931","18","29","73","160","230","0","0","2","0","0","600","2","2","3","0","370","7","50","50","23","1","1560","0","18","1","1040","0","44","1","1560","0","16","1","870","0","10","1","780","0","14","1","120","0","55","1","1040","0","66","1","100","0","79","1","230","0","-1","1","100","0","633","1","556","1","510","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","600","480","480","100","100","100","100","100","100","100","200","80","0","0","0","0","0","100","0","100","0","100","0","0","0","500","200","11","13","11","14","8","0","19","360","8","13","0","-50","14","77","6","6","1","1","0","25","0","15","0","1","1","10","25","0","0","25","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"787","マーマンZin","246","0","2","9","0","0","1","4","7353","20","29","125","175","230","0","2","2","0","0","800","3","3","6","0","440","8","50","66","23","1","1200","0","18","1","800","0","44","1","1200","0","16","1","670","0","10","1","600","0","14","1","130","0","55","1","800","0","66","1","100","0","79","1","230","0","-1","1","100","0","633","1","556","1","609","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","600","470","780","100","100","100","100","100","100","100","200","100","0","0","0","0","0","100","0","100","0","100","0","0","0","700","350","13","14","14","19","9","0","25","350","9","13","0","0","18","90","10","10","5","5","0","25","0","15","0","1","1","10","33","0","0","60","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"788","マーマンファイタZin","246","0","3","51","0","0","1","4","6195","19","27","49","190","210","0","0","18","1","0","900","3","5","25","75","1650","14","120","66","23","1","750","0","18","1","500","0","44","1","750","0","16","1","420","0","10","1","380","0","14","1","140","0","55","1","500","0","66","1","100","0","79","1","230","0","-1","1","100","0","633","1","556","1","609","1","634","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","500","440","730","900","100","100","100","100","100","100","200","140","0","0","0","0","0","100","0","100","0","100","0","0","0","4000","650","22","23","24","26","15","0","45","380","10","14","0","0","29","90","21","21","20","20","0","33","0","20","85","1","1","10","100","5","5","85","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"789","トリトンZin","246","0","4","51","0","0","1","4","6369","15","22","65","230","170","0","10","38","0","0","1000","5","8","50","100","10000","22","190","80","23","1","1100","0","18","1","730","0","41","1","110","0","16","1","610","0","10","1","550","0","14","1","150","0","55","1","730","0","66","1","100","0","79","1","230","0","-1","1","100","0","556","1","609","1","634","1","557","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","390","690","820","820","100","100","100","100","100","100","200","200","0","0","0","0","0","100","0","100","0","100","0","0","0","28000","1800","27","31","30","38","22","0","85","400","11","16","0","100","44","100","36","36","40","40","0","50","0","25","90","1","92","10","100","10","10","100","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"790","トランクマンZin","247","0","0","2","0","0","1","4","7541","16","24","51","130","190","0","1","2","0","0","600","2","2","1","5","370","7","50","33","21","1","1560","0","33","1","1040","0","44","1","1560","0","6","1","870","0","9","1","780","0","37","1","620","0","56","1","1560","0","66","1","100","0","79","1","230","0","-1","1","100","0","635","1","541","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","600","480","100","100","100","100","100","100","100","100","200","80","0","0","0","0","0","100","0","100","0","100","0","0","0","500","200","6","11","11","16","12","0","23","310","9","14","0","-50","14","16","6","56","1","1","0","0","0","0","0","1","1","0","0","10","10","10","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"791","ティンバーマンZin","247","0","1","2","0","0","1","4","6849","16","23","67","100","180","0","5","2","0","0","800","2","3","17","5","440","8","50","33","21","1","1200","0","18","1","800","0","35","1","1200","0","2","1","670","0","8","1","600","0","37","1","480","0","55","1","800","0","56","1","1200","0","66","1","100","0","79","1","230","0","635","1","541","1","505","1","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","-1","0","600","470","470","100","100","100","100","100","100","100","200","100","0","0","0","0","0","100","0","100","0","100","0","0","0","700","350","9","16","17","17","12","0","28","320","10","14","0","-50","18","25","10","71","5","5","0","0","0","0","0","1","1","0","0","20","20","20","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
